frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Info
"1","Dec 10, 2024 20:16:59.263571756 IST",,,,,"42","Who has 172.18.0.3? Tell 172.18.0.2"
"2","Dec 10, 2024 20:16:59.263589158 IST",,,,,"42","172.18.0.3 is at 02:42:ac:12:00:03"
"3","Dec 10, 2024 20:16:59.533439972 IST","172.18.0.2","172.18.0.3","52006","8080","58","52006 → 8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4","Dec 10, 2024 20:16:59.533464854 IST","172.18.0.3","172.18.0.2","8080","52006","54","8080 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5","Dec 10, 2024 20:16:59.533488460 IST","172.18.0.2","172.18.0.3","52006","80","58","52006 → 80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"6","Dec 10, 2024 20:16:59.533500334 IST","172.18.0.3","172.18.0.2","80","52006","58","80 → 52006 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"7","Dec 10, 2024 20:16:59.533510880 IST","172.18.0.2","172.18.0.3","52006","80","54","52006 → 80 [RST] Seq=1 Win=0 Len=0"
"8","Dec 10, 2024 20:16:59.533523573 IST","172.18.0.2","172.18.0.3","52006","111","58","52006 → 111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"9","Dec 10, 2024 20:16:59.533528063 IST","172.18.0.3","172.18.0.2","111","52006","54","111 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"10","Dec 10, 2024 20:16:59.533542010 IST","172.18.0.2","172.18.0.3","52006","1720","58","52006 → 1720 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"11","Dec 10, 2024 20:16:59.533546212 IST","172.18.0.3","172.18.0.2","1720","52006","54","1720 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"12","Dec 10, 2024 20:16:59.533558890 IST","172.18.0.2","172.18.0.3","52006","22","58","52006 → 22 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"13","Dec 10, 2024 20:16:59.533562490 IST","172.18.0.3","172.18.0.2","22","52006","54","22 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"14","Dec 10, 2024 20:16:59.533574960 IST","172.18.0.2","172.18.0.3","52006","8888","58","52006 → 8888 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"15","Dec 10, 2024 20:16:59.533579148 IST","172.18.0.3","172.18.0.2","8888","52006","54","8888 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"16","Dec 10, 2024 20:16:59.533591088 IST","172.18.0.2","172.18.0.3","52006","1025","58","52006 → 1025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"17","Dec 10, 2024 20:16:59.533595010 IST","172.18.0.3","172.18.0.2","1025","52006","54","1025 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"18","Dec 10, 2024 20:16:59.533607365 IST","172.18.0.2","172.18.0.3","52006","139","58","52006 → 139 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"19","Dec 10, 2024 20:16:59.533611201 IST","172.18.0.3","172.18.0.2","139","52006","54","139 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"20","Dec 10, 2024 20:16:59.533622804 IST","172.18.0.2","172.18.0.3","52006","143","58","52006 → 143 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"21","Dec 10, 2024 20:16:59.533626436 IST","172.18.0.3","172.18.0.2","143","52006","54","143 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"22","Dec 10, 2024 20:16:59.533638514 IST","172.18.0.2","172.18.0.3","52006","587","58","52006 → 587 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"23","Dec 10, 2024 20:16:59.533642259 IST","172.18.0.3","172.18.0.2","587","52006","54","587 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"24","Dec 10, 2024 20:16:59.533703099 IST","172.18.0.2","172.18.0.3","52006","21","58","52006 → 21 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"25","Dec 10, 2024 20:16:59.533708314 IST","172.18.0.3","172.18.0.2","21","52006","54","21 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"26","Dec 10, 2024 20:16:59.533720750 IST","172.18.0.2","172.18.0.3","52006","5900","58","52006 → 5900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"27","Dec 10, 2024 20:16:59.533724794 IST","172.18.0.3","172.18.0.2","5900","52006","54","5900 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"28","Dec 10, 2024 20:16:59.533739702 IST","172.18.0.2","172.18.0.3","52006","199","58","52006 → 199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"29","Dec 10, 2024 20:16:59.533744009 IST","172.18.0.3","172.18.0.2","199","52006","54","199 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"30","Dec 10, 2024 20:16:59.533757175 IST","172.18.0.2","172.18.0.3","52006","25","58","52006 → 25 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"31","Dec 10, 2024 20:16:59.533761753 IST","172.18.0.3","172.18.0.2","25","52006","54","25 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"32","Dec 10, 2024 20:16:59.533773894 IST","172.18.0.2","172.18.0.3","52006","113","58","52006 → 113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"33","Dec 10, 2024 20:16:59.533777280 IST","172.18.0.3","172.18.0.2","113","52006","54","113 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"34","Dec 10, 2024 20:16:59.533789466 IST","172.18.0.2","172.18.0.3","52006","53","58","52006 → 53 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"35","Dec 10, 2024 20:16:59.533793017 IST","172.18.0.3","172.18.0.2","53","52006","54","53 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"36","Dec 10, 2024 20:16:59.533804871 IST","172.18.0.2","172.18.0.3","52006","443","58","52006 → 443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"37","Dec 10, 2024 20:16:59.533808883 IST","172.18.0.3","172.18.0.2","443","52006","54","443 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"38","Dec 10, 2024 20:16:59.533820845 IST","172.18.0.2","172.18.0.3","52006","554","58","52006 → 554 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"39","Dec 10, 2024 20:16:59.533824475 IST","172.18.0.3","172.18.0.2","554","52006","54","554 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"40","Dec 10, 2024 20:16:59.533836607 IST","172.18.0.2","172.18.0.3","52006","110","58","52006 → 110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"41","Dec 10, 2024 20:16:59.533840587 IST","172.18.0.3","172.18.0.2","110","52006","54","110 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"42","Dec 10, 2024 20:16:59.533853243 IST","172.18.0.2","172.18.0.3","52006","993","58","52006 → 993 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"43","Dec 10, 2024 20:16:59.533857109 IST","172.18.0.3","172.18.0.2","993","52006","54","993 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"44","Dec 10, 2024 20:16:59.533870000 IST","172.18.0.2","172.18.0.3","52006","23","58","52006 → 23 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"45","Dec 10, 2024 20:16:59.533873438 IST","172.18.0.3","172.18.0.2","23","52006","54","23 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"46","Dec 10, 2024 20:16:59.533885622 IST","172.18.0.2","172.18.0.3","52006","445","58","52006 → 445 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"47","Dec 10, 2024 20:16:59.533889100 IST","172.18.0.3","172.18.0.2","445","52006","54","445 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"48","Dec 10, 2024 20:16:59.533900887 IST","172.18.0.2","172.18.0.3","52006","3306","58","52006 → 3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"49","Dec 10, 2024 20:16:59.533904519 IST","172.18.0.3","172.18.0.2","3306","52006","54","3306 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"50","Dec 10, 2024 20:16:59.533916076 IST","172.18.0.2","172.18.0.3","52006","3389","58","52006 → 3389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"51","Dec 10, 2024 20:16:59.533919777 IST","172.18.0.3","172.18.0.2","3389","52006","54","3389 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"52","Dec 10, 2024 20:16:59.533931303 IST","172.18.0.2","172.18.0.3","52006","256","58","52006 → 256 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"53","Dec 10, 2024 20:16:59.533934933 IST","172.18.0.3","172.18.0.2","256","52006","54","256 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"54","Dec 10, 2024 20:16:59.533947890 IST","172.18.0.2","172.18.0.3","52006","135","58","52006 → 135 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"55","Dec 10, 2024 20:16:59.533951469 IST","172.18.0.3","172.18.0.2","135","52006","54","135 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"56","Dec 10, 2024 20:16:59.533963400 IST","172.18.0.2","172.18.0.3","52006","995","58","52006 → 995 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"57","Dec 10, 2024 20:16:59.533966836 IST","172.18.0.3","172.18.0.2","995","52006","54","995 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"58","Dec 10, 2024 20:16:59.533978190 IST","172.18.0.2","172.18.0.3","52006","1723","58","52006 → 1723 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"59","Dec 10, 2024 20:16:59.533981815 IST","172.18.0.3","172.18.0.2","1723","52006","54","1723 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"60","Dec 10, 2024 20:16:59.533993771 IST","172.18.0.2","172.18.0.3","52006","49176","58","52006 → 49176 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"61","Dec 10, 2024 20:16:59.533997541 IST","172.18.0.3","172.18.0.2","49176","52006","54","49176 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"62","Dec 10, 2024 20:16:59.534009304 IST","172.18.0.2","172.18.0.3","52006","12174","58","52006 → 12174 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"63","Dec 10, 2024 20:16:59.534013207 IST","172.18.0.3","172.18.0.2","12174","52006","54","12174 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"64","Dec 10, 2024 20:16:59.534067315 IST","172.18.0.2","172.18.0.3","52006","27356","58","52006 → 27356 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"65","Dec 10, 2024 20:16:59.534071637 IST","172.18.0.3","172.18.0.2","27356","52006","54","27356 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"66","Dec 10, 2024 20:16:59.534084521 IST","172.18.0.2","172.18.0.3","52006","15004","58","52006 → 15004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"67","Dec 10, 2024 20:16:59.534088175 IST","172.18.0.3","172.18.0.2","15004","52006","54","15004 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"68","Dec 10, 2024 20:16:59.534104037 IST","172.18.0.2","172.18.0.3","52006","4045","58","52006 → 4045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"69","Dec 10, 2024 20:16:59.534107966 IST","172.18.0.3","172.18.0.2","4045","52006","54","4045 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"70","Dec 10, 2024 20:16:59.534120088 IST","172.18.0.2","172.18.0.3","52006","20221","58","52006 → 20221 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"71","Dec 10, 2024 20:16:59.534123563 IST","172.18.0.3","172.18.0.2","20221","52006","54","20221 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"72","Dec 10, 2024 20:16:59.534136001 IST","172.18.0.2","172.18.0.3","52006","8400","58","52006 → 8400 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"73","Dec 10, 2024 20:16:59.534139633 IST","172.18.0.3","172.18.0.2","8400","52006","54","8400 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"74","Dec 10, 2024 20:16:59.534151251 IST","172.18.0.2","172.18.0.3","52006","563","58","52006 → 563 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"75","Dec 10, 2024 20:16:59.534154704 IST","172.18.0.3","172.18.0.2","563","52006","54","563 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"76","Dec 10, 2024 20:16:59.534166173 IST","172.18.0.2","172.18.0.3","52006","222","58","52006 → 222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"77","Dec 10, 2024 20:16:59.534169845 IST","172.18.0.3","172.18.0.2","222","52006","54","222 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"78","Dec 10, 2024 20:16:59.534182840 IST","172.18.0.2","172.18.0.3","52006","1031","58","52006 → 1031 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"79","Dec 10, 2024 20:16:59.534186810 IST","172.18.0.3","172.18.0.2","1031","52006","54","1031 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"80","Dec 10, 2024 20:16:59.534198841 IST","172.18.0.2","172.18.0.3","52006","1494","58","52006 → 1494 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"81","Dec 10, 2024 20:16:59.534202479 IST","172.18.0.3","172.18.0.2","1494","52006","54","1494 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"82","Dec 10, 2024 20:16:59.534215259 IST","172.18.0.2","172.18.0.3","52006","1148","58","52006 → 1148 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"83","Dec 10, 2024 20:16:59.534218963 IST","172.18.0.3","172.18.0.2","1148","52006","54","1148 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"84","Dec 10, 2024 20:16:59.534231172 IST","172.18.0.2","172.18.0.3","52006","2049","58","52006 → 2049 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"85","Dec 10, 2024 20:16:59.534236486 IST","172.18.0.3","172.18.0.2","2049","52006","54","2049 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"86","Dec 10, 2024 20:16:59.534249329 IST","172.18.0.2","172.18.0.3","52006","9502","58","52006 → 9502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"87","Dec 10, 2024 20:16:59.534253265 IST","172.18.0.3","172.18.0.2","9502","52006","54","9502 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"88","Dec 10, 2024 20:16:59.534265393 IST","172.18.0.2","172.18.0.3","52006","2100","58","52006 → 2100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"89","Dec 10, 2024 20:16:59.534268739 IST","172.18.0.3","172.18.0.2","2100","52006","54","2100 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"90","Dec 10, 2024 20:16:59.534280303 IST","172.18.0.2","172.18.0.3","52006","5225","58","52006 → 5225 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"91","Dec 10, 2024 20:16:59.534283819 IST","172.18.0.3","172.18.0.2","5225","52006","54","5225 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"92","Dec 10, 2024 20:16:59.534295695 IST","172.18.0.2","172.18.0.3","52006","1080","58","52006 → 1080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"93","Dec 10, 2024 20:16:59.534299231 IST","172.18.0.3","172.18.0.2","1080","52006","54","1080 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"94","Dec 10, 2024 20:16:59.534311003 IST","172.18.0.2","172.18.0.3","52006","3325","58","52006 → 3325 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"95","Dec 10, 2024 20:16:59.534314691 IST","172.18.0.3","172.18.0.2","3325","52006","54","3325 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"96","Dec 10, 2024 20:16:59.534326097 IST","172.18.0.2","172.18.0.3","52006","10012","58","52006 → 10012 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"97","Dec 10, 2024 20:16:59.534329769 IST","172.18.0.3","172.18.0.2","10012","52006","54","10012 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"98","Dec 10, 2024 20:16:59.534341585 IST","172.18.0.2","172.18.0.3","52006","24444","58","52006 → 24444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"99","Dec 10, 2024 20:16:59.534345045 IST","172.18.0.3","172.18.0.2","24444","52006","54","24444 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"100","Dec 10, 2024 20:16:59.534357669 IST","172.18.0.2","172.18.0.3","52006","5988","58","52006 → 5988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"101","Dec 10, 2024 20:16:59.534361293 IST","172.18.0.3","172.18.0.2","5988","52006","54","5988 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"102","Dec 10, 2024 20:16:59.534372783 IST","172.18.0.2","172.18.0.3","52006","1145","58","52006 → 1145 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"103","Dec 10, 2024 20:16:59.534376197 IST","172.18.0.3","172.18.0.2","1145","52006","54","1145 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"104","Dec 10, 2024 20:16:59.534388226 IST","172.18.0.2","172.18.0.3","52006","65389","58","52006 → 65389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"105","Dec 10, 2024 20:16:59.534391671 IST","172.18.0.3","172.18.0.2","65389","52006","54","65389 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"106","Dec 10, 2024 20:16:59.534403554 IST","172.18.0.2","172.18.0.3","52006","20000","58","52006 → 20000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"107","Dec 10, 2024 20:16:59.534407008 IST","172.18.0.3","172.18.0.2","20000","52006","54","20000 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"108","Dec 10, 2024 20:16:59.534418727 IST","172.18.0.2","172.18.0.3","52006","16000","58","52006 → 16000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"109","Dec 10, 2024 20:16:59.534422138 IST","172.18.0.3","172.18.0.2","16000","52006","54","16000 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"110","Dec 10, 2024 20:16:59.534433483 IST","172.18.0.2","172.18.0.3","52006","42","58","52006 → 42 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"111","Dec 10, 2024 20:16:59.534436969 IST","172.18.0.3","172.18.0.2","42","52006","54","42 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"112","Dec 10, 2024 20:16:59.534448681 IST","172.18.0.2","172.18.0.3","52006","3367","58","52006 → 3367 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"113","Dec 10, 2024 20:16:59.534452184 IST","172.18.0.3","172.18.0.2","3367","52006","54","3367 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"114","Dec 10, 2024 20:16:59.534463652 IST","172.18.0.2","172.18.0.3","52006","12345","58","52006 → 12345 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"115","Dec 10, 2024 20:16:59.534467383 IST","172.18.0.3","172.18.0.2","12345","52006","54","12345 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"116","Dec 10, 2024 20:16:59.534480020 IST","172.18.0.2","172.18.0.3","52006","27353","58","52006 → 27353 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"117","Dec 10, 2024 20:16:59.534484784 IST","172.18.0.3","172.18.0.2","27353","52006","54","27353 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"118","Dec 10, 2024 20:16:59.534496920 IST","172.18.0.2","172.18.0.3","52006","9200","58","52006 → 9200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"119","Dec 10, 2024 20:16:59.534500493 IST","172.18.0.3","172.18.0.2","9200","52006","54","9200 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"120","Dec 10, 2024 20:16:59.534512171 IST","172.18.0.2","172.18.0.3","52006","481","58","52006 → 481 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"121","Dec 10, 2024 20:16:59.534515946 IST","172.18.0.3","172.18.0.2","481","52006","54","481 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"122","Dec 10, 2024 20:16:59.534527812 IST","172.18.0.2","172.18.0.3","52006","1717","58","52006 → 1717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"123","Dec 10, 2024 20:16:59.534531552 IST","172.18.0.3","172.18.0.2","1717","52006","54","1717 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"124","Dec 10, 2024 20:16:59.534543756 IST","172.18.0.2","172.18.0.3","52006","5666","58","52006 → 5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"125","Dec 10, 2024 20:16:59.534547235 IST","172.18.0.3","172.18.0.2","5666","52006","54","5666 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"126","Dec 10, 2024 20:16:59.534559221 IST","172.18.0.2","172.18.0.3","52006","1461","58","52006 → 1461 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"127","Dec 10, 2024 20:16:59.534562964 IST","172.18.0.3","172.18.0.2","1461","52006","54","1461 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"128","Dec 10, 2024 20:16:59.534575223 IST","172.18.0.2","172.18.0.3","52006","2111","58","52006 → 2111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"129","Dec 10, 2024 20:16:59.534578920 IST","172.18.0.3","172.18.0.2","2111","52006","54","2111 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"130","Dec 10, 2024 20:16:59.534590849 IST","172.18.0.2","172.18.0.3","52006","55555","58","52006 → 55555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"131","Dec 10, 2024 20:16:59.534594374 IST","172.18.0.3","172.18.0.2","55555","52006","54","55555 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"132","Dec 10, 2024 20:16:59.534606729 IST","172.18.0.2","172.18.0.3","52006","5120","58","52006 → 5120 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"133","Dec 10, 2024 20:16:59.534610717 IST","172.18.0.3","172.18.0.2","5120","52006","54","5120 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"134","Dec 10, 2024 20:16:59.534622303 IST","172.18.0.2","172.18.0.3","52006","2035","58","52006 → 2035 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"135","Dec 10, 2024 20:16:59.534626041 IST","172.18.0.3","172.18.0.2","2035","52006","54","2035 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"136","Dec 10, 2024 20:16:59.534637733 IST","172.18.0.2","172.18.0.3","52006","5101","58","52006 → 5101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"137","Dec 10, 2024 20:16:59.534641498 IST","172.18.0.3","172.18.0.2","5101","52006","54","5101 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"138","Dec 10, 2024 20:16:59.534653042 IST","172.18.0.2","172.18.0.3","52006","18101","58","52006 → 18101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"139","Dec 10, 2024 20:16:59.534656596 IST","172.18.0.3","172.18.0.2","18101","52006","54","18101 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"140","Dec 10, 2024 20:16:59.534668060 IST","172.18.0.2","172.18.0.3","52006","1296","58","52006 → 1296 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"141","Dec 10, 2024 20:16:59.534671830 IST","172.18.0.3","172.18.0.2","1296","52006","54","1296 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"142","Dec 10, 2024 20:16:59.534683762 IST","172.18.0.2","172.18.0.3","52006","5922","58","52006 → 5922 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"143","Dec 10, 2024 20:16:59.534687271 IST","172.18.0.3","172.18.0.2","5922","52006","54","5922 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"144","Dec 10, 2024 20:16:59.534777672 IST","172.18.0.2","172.18.0.3","52006","2041","58","52006 → 2041 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"145","Dec 10, 2024 20:16:59.534782733 IST","172.18.0.3","172.18.0.2","2041","52006","54","2041 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"146","Dec 10, 2024 20:16:59.534795659 IST","172.18.0.2","172.18.0.3","52006","5862","58","52006 → 5862 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"147","Dec 10, 2024 20:16:59.534800034 IST","172.18.0.3","172.18.0.2","5862","52006","54","5862 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"148","Dec 10, 2024 20:16:59.534812521 IST","172.18.0.2","172.18.0.3","52006","3221","58","52006 → 3221 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"149","Dec 10, 2024 20:16:59.534817244 IST","172.18.0.3","172.18.0.2","3221","52006","54","3221 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"150","Dec 10, 2024 20:16:59.534829763 IST","172.18.0.2","172.18.0.3","52006","5911","58","52006 → 5911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"151","Dec 10, 2024 20:16:59.534833600 IST","172.18.0.3","172.18.0.2","5911","52006","54","5911 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"152","Dec 10, 2024 20:16:59.534845319 IST","172.18.0.2","172.18.0.3","52006","2383","58","52006 → 2383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"153","Dec 10, 2024 20:16:59.534848946 IST","172.18.0.3","172.18.0.2","2383","52006","54","2383 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"154","Dec 10, 2024 20:16:59.534861090 IST","172.18.0.2","172.18.0.3","52006","5001","58","52006 → 5001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"155","Dec 10, 2024 20:16:59.534864595 IST","172.18.0.3","172.18.0.2","5001","52006","54","5001 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"156","Dec 10, 2024 20:16:59.534877310 IST","172.18.0.2","172.18.0.3","52006","55055","58","52006 → 55055 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"157","Dec 10, 2024 20:16:59.534880920 IST","172.18.0.3","172.18.0.2","55055","52006","54","55055 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"158","Dec 10, 2024 20:16:59.534893657 IST","172.18.0.2","172.18.0.3","52006","5280","58","52006 → 5280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"159","Dec 10, 2024 20:16:59.534897274 IST","172.18.0.3","172.18.0.2","5280","52006","54","5280 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
