frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Info
"2436","Dec  8, 2024 15:13:57.311944236 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2437","Dec  8, 2024 15:13:58.113092137 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2438","Dec  8, 2024 15:13:58.113270611 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2439","Dec  8, 2024 15:13:58.913905200 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 6347 Len=0"
"2440","Dec  8, 2024 15:13:58.913936878 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2441","Dec  8, 2024 15:13:59.714869531 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 20359 Len=0"
"2442","Dec  8, 2024 15:14:00.515876008 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 20359 Len=0"
"2443","Dec  8, 2024 15:14:00.515920935 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2444","Dec  8, 2024 15:14:01.316791270 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 17939 Len=0"
"2445","Dec  8, 2024 15:14:01.316822729 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2446","Dec  8, 2024 15:14:02.117729140 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2447","Dec  8, 2024 15:14:02.117772054 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2448","Dec  8, 2024 15:14:02.918728302 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 32345 Len=0"
"2449","Dec  8, 2024 15:14:02.918757906 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2450","Dec  8, 2024 15:14:03.719604216 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 26407 Len=0"
"2451","Dec  8, 2024 15:14:03.923206846 IST",,,,,"42","Who has 172.18.0.2? Tell 172.18.0.3"
"2452","Dec  8, 2024 15:14:03.923255490 IST",,,,,"42","172.18.0.2 is at 02:42:ac:12:00:02"
"2453","Dec  8, 2024 15:14:04.520520166 IST","172.18.0.2","172.18.0.3",,,"82","57799 → 49167 Len=40"
"2454","Dec  8, 2024 15:14:04.520608784 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2455","Dec  8, 2024 15:14:05.321430679 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 26407 Len=0"
"2456","Dec  8, 2024 15:14:05.321455525 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2457","Dec  8, 2024 15:14:06.122371663 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2458","Dec  8, 2024 15:14:06.122393601 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2459","Dec  8, 2024 15:14:06.323297348 IST",,,,,"42","Who has 172.18.0.3? Tell 172.18.0.2"
"2460","Dec  8, 2024 15:14:06.323307226 IST",,,,,"42","172.18.0.3 is at 02:42:ac:12:00:03"
"2461","Dec  8, 2024 15:14:06.923347863 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2462","Dec  8, 2024 15:14:06.923371649 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2463","Dec  8, 2024 15:14:07.724259862 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2464","Dec  8, 2024 15:14:08.525247138 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 41971 Len=40"
"2465","Dec  8, 2024 15:14:08.525290053 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2466","Dec  8, 2024 15:14:09.326152891 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 19605 Len=0"
"2467","Dec  8, 2024 15:14:09.326186194 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2468","Dec  8, 2024 15:14:10.127079005 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 464 Len=0"
"2469","Dec  8, 2024 15:14:10.127108469 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2470","Dec  8, 2024 15:14:10.927995985 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 30544 Len=0"
"2471","Dec  8, 2024 15:14:10.928026269 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2472","Dec  8, 2024 15:14:11.728938673 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 2362 Len=0"
"2473","Dec  8, 2024 15:14:12.530063934 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 2362 Len=0"
"2474","Dec  8, 2024 15:14:12.530196708 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2475","Dec  8, 2024 15:14:13.330887308 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2476","Dec  8, 2024 15:14:13.330915360 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2477","Dec  8, 2024 15:14:14.131807542 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2478","Dec  8, 2024 15:14:14.131836293 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2479","Dec  8, 2024 15:14:14.932819220 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 8010 Len=0"
"2480","Dec  8, 2024 15:14:14.932856475 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2481","Dec  8, 2024 15:14:15.733748215 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2482","Dec  8, 2024 15:14:15.733789669 IST","172.18.0.2","172.18.0.3",,,"52","Unknown (0x706e)"
"2483","Dec  8, 2024 15:14:16.534650406 IST","172.18.0.2","172.18.0.3",,,"82","57801 → 49167 Len=40"
"2484","Dec  8, 2024 15:14:16.534687737 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2485","Dec  8, 2024 15:14:17.335558024 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 34555 Len=40"
"2486","Dec  8, 2024 15:14:17.335581816 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2487","Dec  8, 2024 15:14:17.335592682 IST","172.18.0.2","172.18.0.3",,,"52","57662 → 34555 Len=10"
"2488","Dec  8, 2024 15:14:18.136483008 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 19625 Len=0"
"2489","Dec  8, 2024 15:14:18.136512626 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2490","Dec  8, 2024 15:14:18.937445450 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2491","Dec  8, 2024 15:14:18.937476478 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2492","Dec  8, 2024 15:14:19.738449608 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2493","Dec  8, 2024 15:14:20.539344462 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 49262 Len=40"
"2494","Dec  8, 2024 15:14:20.539379632 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2495","Dec  8, 2024 15:14:21.339919877 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 17423 Len=0"
"2496","Dec  8, 2024 15:14:21.339941941 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
