frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Info
"1","Dec 16, 2024 14:32:35.676488119 IST",,,,,"42","Who has 172.18.0.2? Tell 172.18.0.3"
"2","Dec 16, 2024 14:32:35.676543832 IST",,,,,"42","172.18.0.2 is at 02:42:ac:12:00:02"
"3","Dec 16, 2024 14:32:36.667351347 IST",,,,,"42","Who has 172.18.0.3? Tell 172.18.0.2"
"4","Dec 16, 2024 14:32:36.667367681 IST",,,,,"42","172.18.0.3 is at 02:42:ac:12:00:03"
"5","Dec 16, 2024 14:32:36.897816622 IST","172.18.0.2","172.18.0.3","46819","110","54","46819 → 110 [<None>] Seq=1 Win=1024 Len=0"
"6","Dec 16, 2024 14:32:36.897841948 IST","172.18.0.3","172.18.0.2","110","46819","54","110 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"7","Dec 16, 2024 14:32:36.897861908 IST","172.18.0.2","172.18.0.3","46819","53","54","46819 → 53 [<None>] Seq=1 Win=1024 Len=0"
"8","Dec 16, 2024 14:32:36.897865248 IST","172.18.0.3","172.18.0.2","53","46819","54","53 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"9","Dec 16, 2024 14:32:36.897875168 IST","172.18.0.2","172.18.0.3","46819","995","54","46819 → 995 [<None>] Seq=1 Win=1024 Len=0"
"10","Dec 16, 2024 14:32:36.897878000 IST","172.18.0.3","172.18.0.2","995","46819","54","995 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11","Dec 16, 2024 14:32:36.897887293 IST","172.18.0.2","172.18.0.3","46819","5900","54","46819 → 5900 [<None>] Seq=1 Win=1024 Len=0"
"12","Dec 16, 2024 14:32:36.897890319 IST","172.18.0.3","172.18.0.2","5900","46819","54","5900 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13","Dec 16, 2024 14:32:36.897900073 IST","172.18.0.2","172.18.0.3","46819","443","54","46819 → 443 [<None>] Seq=1 Win=1024 Len=0"
"14","Dec 16, 2024 14:32:36.897902931 IST","172.18.0.3","172.18.0.2","443","46819","54","443 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15","Dec 16, 2024 14:32:36.897912934 IST","172.18.0.2","172.18.0.3","46819","554","54","46819 → 554 [<None>] Seq=1 Win=1024 Len=0"
"16","Dec 16, 2024 14:32:36.897915729 IST","172.18.0.3","172.18.0.2","554","46819","54","554 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"17","Dec 16, 2024 14:32:36.897924957 IST","172.18.0.2","172.18.0.3","46819","1025","54","46819 → 1025 [<None>] Seq=1 Win=1024 Len=0"
"18","Dec 16, 2024 14:32:36.897928130 IST","172.18.0.3","172.18.0.2","1025","46819","54","1025 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"19","Dec 16, 2024 14:32:36.897937272 IST","172.18.0.2","172.18.0.3","46819","21","54","46819 → 21 [<None>] Seq=1 Win=1024 Len=0"
"20","Dec 16, 2024 14:32:36.897940101 IST","172.18.0.3","172.18.0.2","21","46819","54","21 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"21","Dec 16, 2024 14:32:36.897949419 IST","172.18.0.2","172.18.0.3","46819","143","54","46819 → 143 [<None>] Seq=1 Win=1024 Len=0"
"22","Dec 16, 2024 14:32:36.897952182 IST","172.18.0.3","172.18.0.2","143","46819","54","143 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"23","Dec 16, 2024 14:32:36.897961912 IST","172.18.0.2","172.18.0.3","46819","3389","54","46819 → 3389 [<None>] Seq=1 Win=1024 Len=0"
"24","Dec 16, 2024 14:32:36.897964871 IST","172.18.0.3","172.18.0.2","3389","46819","54","3389 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"25","Dec 16, 2024 14:32:36.898021800 IST","172.18.0.2","172.18.0.3","46819","199","54","46819 → 199 [<None>] Seq=1 Win=1024 Len=0"
"26","Dec 16, 2024 14:32:36.898025665 IST","172.18.0.3","172.18.0.2","199","46819","54","199 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"27","Dec 16, 2024 14:32:36.898036830 IST","172.18.0.2","172.18.0.3","46819","3306","54","46819 → 3306 [<None>] Seq=1 Win=1024 Len=0"
"28","Dec 16, 2024 14:32:36.898040020 IST","172.18.0.3","172.18.0.2","3306","46819","54","3306 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"29","Dec 16, 2024 14:32:36.898049055 IST","172.18.0.2","172.18.0.3","46819","139","54","46819 → 139 [<None>] Seq=1 Win=1024 Len=0"
"30","Dec 16, 2024 14:32:36.898051781 IST","172.18.0.3","172.18.0.2","139","46819","54","139 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"31","Dec 16, 2024 14:32:36.898061202 IST","172.18.0.2","172.18.0.3","46819","445","54","46819 → 445 [<None>] Seq=1 Win=1024 Len=0"
"32","Dec 16, 2024 14:32:36.898064154 IST","172.18.0.3","172.18.0.2","445","46819","54","445 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"33","Dec 16, 2024 14:32:36.898073601 IST","172.18.0.2","172.18.0.3","46819","111","54","46819 → 111 [<None>] Seq=1 Win=1024 Len=0"
"34","Dec 16, 2024 14:32:36.898076643 IST","172.18.0.3","172.18.0.2","111","46819","54","111 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"35","Dec 16, 2024 14:32:36.898087438 IST","172.18.0.2","172.18.0.3","46819","23","54","46819 → 23 [<None>] Seq=1 Win=1024 Len=0"
"36","Dec 16, 2024 14:32:36.898090438 IST","172.18.0.3","172.18.0.2","23","46819","54","23 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"37","Dec 16, 2024 14:32:36.898099923 IST","172.18.0.2","172.18.0.3","46819","993","54","46819 → 993 [<None>] Seq=1 Win=1024 Len=0"
"38","Dec 16, 2024 14:32:36.898102912 IST","172.18.0.3","172.18.0.2","993","46819","54","993 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"39","Dec 16, 2024 14:32:36.898113170 IST","172.18.0.2","172.18.0.3","46819","135","54","46819 → 135 [<None>] Seq=1 Win=1024 Len=0"
"40","Dec 16, 2024 14:32:36.898116290 IST","172.18.0.3","172.18.0.2","135","46819","54","135 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"41","Dec 16, 2024 14:32:36.898125728 IST","172.18.0.2","172.18.0.3","46819","8888","54","46819 → 8888 [<None>] Seq=1 Win=1024 Len=0"
"42","Dec 16, 2024 14:32:36.898128478 IST","172.18.0.3","172.18.0.2","8888","46819","54","8888 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"43","Dec 16, 2024 14:32:36.898137775 IST","172.18.0.2","172.18.0.3","46819","113","54","46819 → 113 [<None>] Seq=1 Win=1024 Len=0"
"44","Dec 16, 2024 14:32:36.898140676 IST","172.18.0.3","172.18.0.2","113","46819","54","113 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"45","Dec 16, 2024 14:32:36.898149955 IST","172.18.0.2","172.18.0.3","46819","1723","54","46819 → 1723 [<None>] Seq=1 Win=1024 Len=0"
"46","Dec 16, 2024 14:32:36.898152879 IST","172.18.0.3","172.18.0.2","1723","46819","54","1723 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"47","Dec 16, 2024 14:32:36.898161676 IST","172.18.0.2","172.18.0.3","46819","256","54","46819 → 256 [<None>] Seq=1 Win=1024 Len=0"
"48","Dec 16, 2024 14:32:36.898164404 IST","172.18.0.3","172.18.0.2","256","46819","54","256 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"49","Dec 16, 2024 14:32:36.898173311 IST","172.18.0.2","172.18.0.3","46819","1720","54","46819 → 1720 [<None>] Seq=1 Win=1024 Len=0"
"50","Dec 16, 2024 14:32:36.898176035 IST","172.18.0.3","172.18.0.2","1720","46819","54","1720 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"51","Dec 16, 2024 14:32:36.898185447 IST","172.18.0.2","172.18.0.3","46819","8080","54","46819 → 8080 [<None>] Seq=1 Win=1024 Len=0"
"52","Dec 16, 2024 14:32:36.898188976 IST","172.18.0.3","172.18.0.2","8080","46819","54","8080 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"53","Dec 16, 2024 14:32:36.898198061 IST","172.18.0.2","172.18.0.3","46819","80","54","46819 → 80 [<None>] Seq=1 Win=1024 Len=0"
"54","Dec 16, 2024 14:32:36.898208472 IST","172.18.0.2","172.18.0.3","46819","22","54","46819 → 22 [<None>] Seq=1 Win=1024 Len=0"
"55","Dec 16, 2024 14:32:36.898211677 IST","172.18.0.3","172.18.0.2","22","46819","54","22 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"56","Dec 16, 2024 14:32:36.898221851 IST","172.18.0.2","172.18.0.3","46819","25","54","46819 → 25 [<None>] Seq=1 Win=1024 Len=0"
"57","Dec 16, 2024 14:32:36.898224593 IST","172.18.0.3","172.18.0.2","25","46819","54","25 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"58","Dec 16, 2024 14:32:36.898233682 IST","172.18.0.2","172.18.0.3","46819","587","54","46819 → 587 [<None>] Seq=1 Win=1024 Len=0"
"59","Dec 16, 2024 14:32:36.898236608 IST","172.18.0.3","172.18.0.2","587","46819","54","587 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"60","Dec 16, 2024 14:32:36.898245824 IST","172.18.0.2","172.18.0.3","46819","900","54","46819 → 900 [<None>] Seq=1 Win=1024 Len=0"
"61","Dec 16, 2024 14:32:36.898248977 IST","172.18.0.3","172.18.0.2","900","46819","54","900 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"62","Dec 16, 2024 14:32:36.898258152 IST","172.18.0.2","172.18.0.3","46819","1947","54","46819 → 1947 [<None>] Seq=1 Win=1024 Len=0"
"63","Dec 16, 2024 14:32:36.898305412 IST","172.18.0.3","172.18.0.2","1947","46819","54","1947 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"64","Dec 16, 2024 14:32:36.900593927 IST","172.18.0.2","172.18.0.3","46819","311","54","46819 → 311 [<None>] Seq=1 Win=1024 Len=0"
"65","Dec 16, 2024 14:32:36.900610976 IST","172.18.0.3","172.18.0.2","311","46819","54","311 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"66","Dec 16, 2024 14:32:36.900627174 IST","172.18.0.2","172.18.0.3","46819","9002","54","46819 → 9002 [<None>] Seq=1 Win=1024 Len=0"
"67","Dec 16, 2024 14:32:36.900630554 IST","172.18.0.3","172.18.0.2","9002","46819","54","9002 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"68","Dec 16, 2024 14:32:36.900640551 IST","172.18.0.2","172.18.0.3","46819","2161","54","46819 → 2161 [<None>] Seq=1 Win=1024 Len=0"
"69","Dec 16, 2024 14:32:36.900643421 IST","172.18.0.3","172.18.0.2","2161","46819","54","2161 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"70","Dec 16, 2024 14:32:36.900653896 IST","172.18.0.2","172.18.0.3","46819","1051","54","46819 → 1051 [<None>] Seq=1 Win=1024 Len=0"
"71","Dec 16, 2024 14:32:36.900657218 IST","172.18.0.3","172.18.0.2","1051","46819","54","1051 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"72","Dec 16, 2024 14:32:36.900666695 IST","172.18.0.2","172.18.0.3","46819","8300","54","46819 → 8300 [<None>] Seq=1 Win=1024 Len=0"
"73","Dec 16, 2024 14:32:36.900669627 IST","172.18.0.3","172.18.0.2","8300","46819","54","8300 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"74","Dec 16, 2024 14:32:36.900679147 IST","172.18.0.2","172.18.0.3","46819","1641","54","46819 → 1641 [<None>] Seq=1 Win=1024 Len=0"
"75","Dec 16, 2024 14:32:36.900682493 IST","172.18.0.3","172.18.0.2","1641","46819","54","1641 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"76","Dec 16, 2024 14:32:36.900692202 IST","172.18.0.2","172.18.0.3","46819","26","54","46819 → 26 [<None>] Seq=1 Win=1024 Len=0"
"77","Dec 16, 2024 14:32:36.900695085 IST","172.18.0.3","172.18.0.2","26","46819","54","26 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"78","Dec 16, 2024 14:32:36.900705598 IST","172.18.0.2","172.18.0.3","46819","3971","54","46819 → 3971 [<None>] Seq=1 Win=1024 Len=0"
"79","Dec 16, 2024 14:32:36.900708396 IST","172.18.0.3","172.18.0.2","3971","46819","54","3971 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"80","Dec 16, 2024 14:32:36.900718282 IST","172.18.0.2","172.18.0.3","46819","4446","54","46819 → 4446 [<None>] Seq=1 Win=1024 Len=0"
"81","Dec 16, 2024 14:32:36.900721151 IST","172.18.0.3","172.18.0.2","4446","46819","54","4446 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"82","Dec 16, 2024 14:32:36.900730586 IST","172.18.0.2","172.18.0.3","46819","144","54","46819 → 144 [<None>] Seq=1 Win=1024 Len=0"
"83","Dec 16, 2024 14:32:36.900733510 IST","172.18.0.3","172.18.0.2","144","46819","54","144 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"84","Dec 16, 2024 14:32:36.900742947 IST","172.18.0.2","172.18.0.3","46819","5544","54","46819 → 5544 [<None>] Seq=1 Win=1024 Len=0"
"85","Dec 16, 2024 14:32:36.900746071 IST","172.18.0.3","172.18.0.2","5544","46819","54","5544 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"86","Dec 16, 2024 14:32:36.900755323 IST","172.18.0.2","172.18.0.3","46819","720","54","46819 → 720 [<None>] Seq=1 Win=1024 Len=0"
"87","Dec 16, 2024 14:32:36.900758266 IST","172.18.0.3","172.18.0.2","720","46819","54","720 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"88","Dec 16, 2024 14:32:36.900768881 IST","172.18.0.2","172.18.0.3","46819","6005","54","46819 → 6005 [<None>] Seq=1 Win=1024 Len=0"
"89","Dec 16, 2024 14:32:36.900772072 IST","172.18.0.3","172.18.0.2","6005","46819","54","6005 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"90","Dec 16, 2024 14:32:36.900782024 IST","172.18.0.2","172.18.0.3","46819","1217","54","46819 → 1217 [<None>] Seq=1 Win=1024 Len=0"
"91","Dec 16, 2024 14:32:36.900785104 IST","172.18.0.3","172.18.0.2","1217","46819","54","1217 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"92","Dec 16, 2024 14:32:36.900852355 IST","172.18.0.2","172.18.0.3","46819","667","54","46819 → 667 [<None>] Seq=1 Win=1024 Len=0"
"93","Dec 16, 2024 14:32:36.900862184 IST","172.18.0.3","172.18.0.2","667","46819","54","667 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"94","Dec 16, 2024 14:32:36.900877614 IST","172.18.0.2","172.18.0.3","46819","5907","54","46819 → 5907 [<None>] Seq=1 Win=1024 Len=0"
"95","Dec 16, 2024 14:32:36.900881186 IST","172.18.0.3","172.18.0.2","5907","46819","54","5907 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"96","Dec 16, 2024 14:32:36.900890935 IST","172.18.0.2","172.18.0.3","46819","2179","54","46819 → 2179 [<None>] Seq=1 Win=1024 Len=0"
"97","Dec 16, 2024 14:32:36.900893835 IST","172.18.0.3","172.18.0.2","2179","46819","54","2179 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"98","Dec 16, 2024 14:32:36.900903031 IST","172.18.0.2","172.18.0.3","46819","49161","54","46819 → 49161 [<None>] Seq=1 Win=1024 Len=0"
"99","Dec 16, 2024 14:32:36.900906542 IST","172.18.0.3","172.18.0.2","49161","46819","54","49161 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"100","Dec 16, 2024 14:32:36.900915877 IST","172.18.0.2","172.18.0.3","46819","6839","54","46819 → 6839 [<None>] Seq=1 Win=1024 Len=0"
"101","Dec 16, 2024 14:32:36.900919237 IST","172.18.0.3","172.18.0.2","6839","46819","54","6839 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"102","Dec 16, 2024 14:32:36.900929503 IST","172.18.0.2","172.18.0.3","46819","513","54","46819 → 513 [<None>] Seq=1 Win=1024 Len=0"
"103","Dec 16, 2024 14:32:36.900932264 IST","172.18.0.3","172.18.0.2","513","46819","54","513 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"104","Dec 16, 2024 14:32:36.900941664 IST","172.18.0.2","172.18.0.3","46819","2106","54","46819 → 2106 [<None>] Seq=1 Win=1024 Len=0"
"105","Dec 16, 2024 14:32:36.900944770 IST","172.18.0.3","172.18.0.2","2106","46819","54","2106 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"106","Dec 16, 2024 14:32:36.900954511 IST","172.18.0.2","172.18.0.3","46819","524","54","46819 → 524 [<None>] Seq=1 Win=1024 Len=0"
"107","Dec 16, 2024 14:32:36.900957654 IST","172.18.0.3","172.18.0.2","524","46819","54","524 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"108","Dec 16, 2024 14:32:36.900967596 IST","172.18.0.2","172.18.0.3","46819","1417","54","46819 → 1417 [<None>] Seq=1 Win=1024 Len=0"
"109","Dec 16, 2024 14:32:36.900970439 IST","172.18.0.3","172.18.0.2","1417","46819","54","1417 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"110","Dec 16, 2024 14:32:36.900979951 IST","172.18.0.2","172.18.0.3","46819","1165","54","46819 → 1165 [<None>] Seq=1 Win=1024 Len=0"
"111","Dec 16, 2024 14:32:36.900982790 IST","172.18.0.3","172.18.0.2","1165","46819","54","1165 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"112","Dec 16, 2024 14:32:36.900992549 IST","172.18.0.2","172.18.0.3","46819","6502","54","46819 → 6502 [<None>] Seq=1 Win=1024 Len=0"
"113","Dec 16, 2024 14:32:36.900995468 IST","172.18.0.3","172.18.0.2","6502","46819","54","6502 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"114","Dec 16, 2024 14:32:36.901004996 IST","172.18.0.2","172.18.0.3","46819","2710","54","46819 → 2710 [<None>] Seq=1 Win=1024 Len=0"
"115","Dec 16, 2024 14:32:36.901008366 IST","172.18.0.3","172.18.0.2","2710","46819","54","2710 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"116","Dec 16, 2024 14:32:36.901018173 IST","172.18.0.2","172.18.0.3","46819","2718","54","46819 → 2718 [<None>] Seq=1 Win=1024 Len=0"
"117","Dec 16, 2024 14:32:36.901021023 IST","172.18.0.3","172.18.0.2","2718","46819","54","2718 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"118","Dec 16, 2024 14:32:36.901030576 IST","172.18.0.2","172.18.0.3","46819","7019","54","46819 → 7019 [<None>] Seq=1 Win=1024 Len=0"
"119","Dec 16, 2024 14:32:36.901033570 IST","172.18.0.3","172.18.0.2","7019","46819","54","7019 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"120","Dec 16, 2024 14:32:36.901045022 IST","172.18.0.2","172.18.0.3","46819","9101","54","46819 → 9101 [<None>] Seq=1 Win=1024 Len=0"
"121","Dec 16, 2024 14:32:36.901048237 IST","172.18.0.3","172.18.0.2","9101","46819","54","9101 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"122","Dec 16, 2024 14:32:36.901058723 IST","172.18.0.2","172.18.0.3","46819","726","54","46819 → 726 [<None>] Seq=1 Win=1024 Len=0"
"123","Dec 16, 2024 14:32:36.901061793 IST","172.18.0.3","172.18.0.2","726","46819","54","726 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"124","Dec 16, 2024 14:32:36.901071638 IST","172.18.0.2","172.18.0.3","46819","5060","54","46819 → 5060 [<None>] Seq=1 Win=1024 Len=0"
"125","Dec 16, 2024 14:32:36.901074839 IST","172.18.0.3","172.18.0.2","5060","46819","54","5060 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"126","Dec 16, 2024 14:32:36.901084993 IST","172.18.0.2","172.18.0.3","46819","12345","54","46819 → 12345 [<None>] Seq=1 Win=1024 Len=0"
"127","Dec 16, 2024 14:32:36.901088197 IST","172.18.0.3","172.18.0.2","12345","46819","54","12345 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"128","Dec 16, 2024 14:32:36.901099498 IST","172.18.0.2","172.18.0.3","46819","65000","54","46819 → 65000 [<None>] Seq=1 Win=1024 Len=0"
"129","Dec 16, 2024 14:32:36.901102574 IST","172.18.0.3","172.18.0.2","65000","46819","54","65000 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"130","Dec 16, 2024 14:32:36.901113669 IST","172.18.0.2","172.18.0.3","46819","9220","54","46819 → 9220 [<None>] Seq=1 Win=1024 Len=0"
"131","Dec 16, 2024 14:32:36.901116832 IST","172.18.0.3","172.18.0.2","9220","46819","54","9220 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"132","Dec 16, 2024 14:32:36.901127088 IST","172.18.0.2","172.18.0.3","46819","2222","54","46819 → 2222 [<None>] Seq=1 Win=1024 Len=0"
"133","Dec 16, 2024 14:32:36.901130377 IST","172.18.0.3","172.18.0.2","2222","46819","54","2222 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"134","Dec 16, 2024 14:32:36.901140724 IST","172.18.0.2","172.18.0.3","46819","514","54","46819 → 514 [<None>] Seq=1 Win=1024 Len=0"
"135","Dec 16, 2024 14:32:36.901143663 IST","172.18.0.3","172.18.0.2","514","46819","54","514 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"136","Dec 16, 2024 14:32:36.901153640 IST","172.18.0.2","172.18.0.3","46819","1065","54","46819 → 1065 [<None>] Seq=1 Win=1024 Len=0"
"137","Dec 16, 2024 14:32:36.901156619 IST","172.18.0.3","172.18.0.2","1065","46819","54","1065 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"138","Dec 16, 2024 14:32:36.901168095 IST","172.18.0.2","172.18.0.3","46819","1131","54","46819 → 1131 [<None>] Seq=1 Win=1024 Len=0"
"139","Dec 16, 2024 14:32:36.901171215 IST","172.18.0.3","172.18.0.2","1131","46819","54","1131 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"140","Dec 16, 2024 14:32:36.903492911 IST","172.18.0.2","172.18.0.3","46819","6547","54","46819 → 6547 [<None>] Seq=1 Win=1024 Len=0"
"141","Dec 16, 2024 14:32:36.903511491 IST","172.18.0.3","172.18.0.2","6547","46819","54","6547 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"142","Dec 16, 2024 14:32:36.903531391 IST","172.18.0.2","172.18.0.3","46819","3546","54","46819 → 3546 [<None>] Seq=1 Win=1024 Len=0"
"143","Dec 16, 2024 14:32:36.903535479 IST","172.18.0.3","172.18.0.2","3546","46819","54","3546 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"144","Dec 16, 2024 14:32:36.903546421 IST","172.18.0.2","172.18.0.3","46819","50300","54","46819 → 50300 [<None>] Seq=1 Win=1024 Len=0"
"145","Dec 16, 2024 14:32:36.903549754 IST","172.18.0.3","172.18.0.2","50300","46819","54","50300 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"146","Dec 16, 2024 14:32:36.903559773 IST","172.18.0.2","172.18.0.3","46819","5850","54","46819 → 5850 [<None>] Seq=1 Win=1024 Len=0"
"147","Dec 16, 2024 14:32:36.903562869 IST","172.18.0.3","172.18.0.2","5850","46819","54","5850 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"148","Dec 16, 2024 14:32:36.903573197 IST","172.18.0.2","172.18.0.3","46819","2013","54","46819 → 2013 [<None>] Seq=1 Win=1024 Len=0"
"149","Dec 16, 2024 14:32:36.903576342 IST","172.18.0.3","172.18.0.2","2013","46819","54","2013 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"150","Dec 16, 2024 14:32:36.903586489 IST","172.18.0.2","172.18.0.3","46819","49","54","46819 → 49 [<None>] Seq=1 Win=1024 Len=0"
"151","Dec 16, 2024 14:32:36.903591890 IST","172.18.0.3","172.18.0.2","49","46819","54","49 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"152","Dec 16, 2024 14:32:36.903602105 IST","172.18.0.2","172.18.0.3","46819","8400","54","46819 → 8400 [<None>] Seq=1 Win=1024 Len=0"
"153","Dec 16, 2024 14:32:36.903605127 IST","172.18.0.3","172.18.0.2","8400","46819","54","8400 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"154","Dec 16, 2024 14:32:36.903616237 IST","172.18.0.2","172.18.0.3","46819","8290","54","46819 → 8290 [<None>] Seq=1 Win=1024 Len=0"
"155","Dec 16, 2024 14:32:36.903619491 IST","172.18.0.3","172.18.0.2","8290","46819","54","8290 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"156","Dec 16, 2024 14:32:36.903629128 IST","172.18.0.2","172.18.0.3","46819","417","54","46819 → 417 [<None>] Seq=1 Win=1024 Len=0"
"157","Dec 16, 2024 14:32:36.903632089 IST","172.18.0.3","172.18.0.2","417","46819","54","417 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"158","Dec 16, 2024 14:32:36.903641861 IST","172.18.0.2","172.18.0.3","46819","2030","54","46819 → 2030 [<None>] Seq=1 Win=1024 Len=0"
"159","Dec 16, 2024 14:32:36.903644549 IST","172.18.0.3","172.18.0.2","2030","46819","54","2030 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"160","Dec 16, 2024 14:32:36.903653710 IST","172.18.0.2","172.18.0.3","46819","38292","54","46819 → 38292 [<None>] Seq=1 Win=1024 Len=0"
"161","Dec 16, 2024 14:32:36.903657440 IST","172.18.0.3","172.18.0.2","38292","46819","54","38292 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"162","Dec 16, 2024 14:32:36.903667162 IST","172.18.0.2","172.18.0.3","46819","6389","54","46819 → 6389 [<None>] Seq=1 Win=1024 Len=0"
"163","Dec 16, 2024 14:32:36.903670091 IST","172.18.0.3","172.18.0.2","6389","46819","54","6389 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"164","Dec 16, 2024 14:32:36.903679206 IST","172.18.0.2","172.18.0.3","46819","2725","54","46819 → 2725 [<None>] Seq=1 Win=1024 Len=0"
"165","Dec 16, 2024 14:32:36.903682099 IST","172.18.0.3","172.18.0.2","2725","46819","54","2725 → 46819 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"166","Dec 16, 2024 14:32:36.903691201 IST","172.18.0.2","172.18.0.3","46819","1152","54","46819 → 1152 [<None>] Seq=1 Win=1024 Len=0"
