frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Info
"1","Dec  8, 2024 14:59:05.766080014 IST",,,,,"42","Who has 172.18.0.3? Tell 172.18.0.2"
"2","Dec  8, 2024 14:59:05.766100754 IST",,,,,"42","172.18.0.3 is at 02:42:ac:12:00:03"
"3","Dec  8, 2024 14:59:06.016489324 IST","172.18.0.2","172.18.0.3","34067","993","58","34067 → 993 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4","Dec  8, 2024 14:59:06.016515925 IST","172.18.0.3","172.18.0.2","993","34067","54","993 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5","Dec  8, 2024 14:59:06.016543503 IST","172.18.0.2","172.18.0.3","34067","3306","58","34067 → 3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"6","Dec  8, 2024 14:59:06.016548410 IST","172.18.0.3","172.18.0.2","3306","34067","54","3306 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"7","Dec  8, 2024 14:59:06.016562804 IST","172.18.0.2","172.18.0.3","34067","5900","58","34067 → 5900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"8","Dec  8, 2024 14:59:06.016566626 IST","172.18.0.3","172.18.0.2","5900","34067","54","5900 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"9","Dec  8, 2024 14:59:06.016579056 IST","172.18.0.2","172.18.0.3","34067","587","58","34067 → 587 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"10","Dec  8, 2024 14:59:06.016583243 IST","172.18.0.3","172.18.0.2","587","34067","54","587 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11","Dec  8, 2024 14:59:06.016595167 IST","172.18.0.2","172.18.0.3","34067","995","58","34067 → 995 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"12","Dec  8, 2024 14:59:06.016599225 IST","172.18.0.3","172.18.0.2","995","34067","54","995 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13","Dec  8, 2024 14:59:06.016611224 IST","172.18.0.2","172.18.0.3","34067","25","58","34067 → 25 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"14","Dec  8, 2024 14:59:06.016614752 IST","172.18.0.3","172.18.0.2","25","34067","54","25 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15","Dec  8, 2024 14:59:06.016626406 IST","172.18.0.2","172.18.0.3","34067","53","58","34067 → 53 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"16","Dec  8, 2024 14:59:06.016629940 IST","172.18.0.3","172.18.0.2","53","34067","54","53 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"17","Dec  8, 2024 14:59:06.016645104 IST","172.18.0.2","172.18.0.3","34067","23","58","34067 → 23 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"18","Dec  8, 2024 14:59:06.016649207 IST","172.18.0.3","172.18.0.2","23","34067","54","23 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"19","Dec  8, 2024 14:59:06.016661395 IST","172.18.0.2","172.18.0.3","34067","113","58","34067 → 113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"20","Dec  8, 2024 14:59:06.016664840 IST","172.18.0.3","172.18.0.2","113","34067","54","113 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"21","Dec  8, 2024 14:59:06.016676596 IST","172.18.0.2","172.18.0.3","34067","1025","58","34067 → 1025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"22","Dec  8, 2024 14:59:06.016680408 IST","172.18.0.3","172.18.0.2","1025","34067","54","1025 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"23","Dec  8, 2024 14:59:06.016740239 IST","172.18.0.2","172.18.0.3","34067","199","58","34067 → 199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"24","Dec  8, 2024 14:59:06.016744229 IST","172.18.0.3","172.18.0.2","199","34067","54","199 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"25","Dec  8, 2024 14:59:06.016756215 IST","172.18.0.2","172.18.0.3","34067","256","58","34067 → 256 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"26","Dec  8, 2024 14:59:06.016759937 IST","172.18.0.3","172.18.0.2","256","34067","54","256 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"27","Dec  8, 2024 14:59:06.016771354 IST","172.18.0.2","172.18.0.3","34067","1720","58","34067 → 1720 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"28","Dec  8, 2024 14:59:06.016775320 IST","172.18.0.3","172.18.0.2","1720","34067","54","1720 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"29","Dec  8, 2024 14:59:06.016826006 IST","172.18.0.2","172.18.0.3","34067","21","58","34067 → 21 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"30","Dec  8, 2024 14:59:06.016834210 IST","172.18.0.3","172.18.0.2","21","34067","54","21 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"31","Dec  8, 2024 14:59:06.016852831 IST","172.18.0.2","172.18.0.3","34067","135","58","34067 → 135 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"32","Dec  8, 2024 14:59:06.016856856 IST","172.18.0.3","172.18.0.2","135","34067","54","135 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"33","Dec  8, 2024 14:59:06.016869530 IST","172.18.0.2","172.18.0.3","34067","445","58","34067 → 445 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"34","Dec  8, 2024 14:59:06.016873298 IST","172.18.0.3","172.18.0.2","445","34067","54","445 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"35","Dec  8, 2024 14:59:06.016884614 IST","172.18.0.2","172.18.0.3","34067","8080","58","34067 → 8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"36","Dec  8, 2024 14:59:06.016887967 IST","172.18.0.3","172.18.0.2","8080","34067","54","8080 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"37","Dec  8, 2024 14:59:06.016899677 IST","172.18.0.2","172.18.0.3","34067","443","58","34067 → 443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"38","Dec  8, 2024 14:59:06.016903290 IST","172.18.0.3","172.18.0.2","443","34067","54","443 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"39","Dec  8, 2024 14:59:06.016915176 IST","172.18.0.2","172.18.0.3","34067","111","58","34067 → 111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"40","Dec  8, 2024 14:59:06.016918663 IST","172.18.0.3","172.18.0.2","111","34067","54","111 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"41","Dec  8, 2024 14:59:06.016931042 IST","172.18.0.2","172.18.0.3","34067","139","58","34067 → 139 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"42","Dec  8, 2024 14:59:06.016934649 IST","172.18.0.3","172.18.0.2","139","34067","54","139 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"43","Dec  8, 2024 14:59:06.016947047 IST","172.18.0.2","172.18.0.3","34067","80","58","34067 → 80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"44","Dec  8, 2024 14:59:06.016958495 IST","172.18.0.3","172.18.0.2","80","34067","58","80 → 34067 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"45","Dec  8, 2024 14:59:06.016968634 IST","172.18.0.2","172.18.0.3","34067","80","54","34067 → 80 [RST] Seq=1 Win=0 Len=0"
"46","Dec  8, 2024 14:59:06.016979863 IST","172.18.0.2","172.18.0.3","34067","22","58","34067 → 22 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"47","Dec  8, 2024 14:59:06.016983841 IST","172.18.0.3","172.18.0.2","22","34067","54","22 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"48","Dec  8, 2024 14:59:06.016995530 IST","172.18.0.2","172.18.0.3","34067","554","58","34067 → 554 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"49","Dec  8, 2024 14:59:06.017030727 IST","172.18.0.3","172.18.0.2","554","34067","54","554 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"50","Dec  8, 2024 14:59:06.017057842 IST","172.18.0.2","172.18.0.3","34067","3389","58","34067 → 3389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"51","Dec  8, 2024 14:59:06.017062836 IST","172.18.0.3","172.18.0.2","3389","34067","54","3389 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"52","Dec  8, 2024 14:59:06.017076241 IST","172.18.0.2","172.18.0.3","34067","8888","58","34067 → 8888 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"53","Dec  8, 2024 14:59:06.017080076 IST","172.18.0.3","172.18.0.2","8888","34067","54","8888 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"54","Dec  8, 2024 14:59:06.017093977 IST","172.18.0.2","172.18.0.3","34067","143","58","34067 → 143 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"55","Dec  8, 2024 14:59:06.017097584 IST","172.18.0.3","172.18.0.2","143","34067","54","143 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"56","Dec  8, 2024 14:59:06.017109355 IST","172.18.0.2","172.18.0.3","34067","110","58","34067 → 110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"57","Dec  8, 2024 14:59:06.017142621 IST","172.18.0.3","172.18.0.2","110","34067","54","110 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"58","Dec  8, 2024 14:59:06.017168437 IST","172.18.0.2","172.18.0.3","34067","1723","58","34067 → 1723 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"59","Dec  8, 2024 14:59:06.017173289 IST","172.18.0.3","172.18.0.2","1723","34067","54","1723 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"60","Dec  8, 2024 14:59:06.017186644 IST","172.18.0.2","172.18.0.3","34067","9968","58","34067 → 9968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"61","Dec  8, 2024 14:59:06.017191111 IST","172.18.0.3","172.18.0.2","9968","34067","54","9968 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"62","Dec  8, 2024 14:59:06.017203943 IST","172.18.0.2","172.18.0.3","34067","50636","58","34067 → 50636 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"63","Dec  8, 2024 14:59:06.017207613 IST","172.18.0.3","172.18.0.2","50636","34067","54","50636 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"64","Dec  8, 2024 14:59:06.017262448 IST","172.18.0.2","172.18.0.3","34067","3372","58","34067 → 3372 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"65","Dec  8, 2024 14:59:06.017266206 IST","172.18.0.3","172.18.0.2","3372","34067","54","3372 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"66","Dec  8, 2024 14:59:06.017279076 IST","172.18.0.2","172.18.0.3","34067","26214","58","34067 → 26214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"67","Dec  8, 2024 14:59:06.017282320 IST","172.18.0.3","172.18.0.2","26214","34067","54","26214 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"68","Dec  8, 2024 14:59:06.017293931 IST","172.18.0.2","172.18.0.3","34067","1130","58","34067 → 1130 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"69","Dec  8, 2024 14:59:06.017297222 IST","172.18.0.3","172.18.0.2","1130","34067","54","1130 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"70","Dec  8, 2024 14:59:06.017308745 IST","172.18.0.2","172.18.0.3","34067","683","58","34067 → 683 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"71","Dec  8, 2024 14:59:06.017312197 IST","172.18.0.3","172.18.0.2","683","34067","54","683 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"72","Dec  8, 2024 14:59:06.017323611 IST","172.18.0.2","172.18.0.3","34067","7512","58","34067 → 7512 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"73","Dec  8, 2024 14:59:06.017326958 IST","172.18.0.3","172.18.0.2","7512","34067","54","7512 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"74","Dec  8, 2024 14:59:06.017338342 IST","172.18.0.2","172.18.0.3","34067","1236","58","34067 → 1236 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"75","Dec  8, 2024 14:59:06.017341939 IST","172.18.0.3","172.18.0.2","1236","34067","54","1236 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"76","Dec  8, 2024 14:59:06.017353349 IST","172.18.0.2","172.18.0.3","34067","62078","58","34067 → 62078 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"77","Dec  8, 2024 14:59:06.017356891 IST","172.18.0.3","172.18.0.2","62078","34067","54","62078 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"78","Dec  8, 2024 14:59:06.017368927 IST","172.18.0.2","172.18.0.3","34067","2702","58","34067 → 2702 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"79","Dec  8, 2024 14:59:06.017372619 IST","172.18.0.3","172.18.0.2","2702","34067","54","2702 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"80","Dec  8, 2024 14:59:06.017384469 IST","172.18.0.2","172.18.0.3","34067","119","58","34067 → 119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"81","Dec  8, 2024 14:59:06.017387983 IST","172.18.0.3","172.18.0.2","119","34067","54","119 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"82","Dec  8, 2024 14:59:06.017399119 IST","172.18.0.2","172.18.0.3","34067","1556","58","34067 → 1556 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"83","Dec  8, 2024 14:59:06.017402644 IST","172.18.0.3","172.18.0.2","1556","34067","54","1556 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"84","Dec  8, 2024 14:59:06.017413659 IST","172.18.0.2","172.18.0.3","34067","8292","58","34067 → 8292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"85","Dec  8, 2024 14:59:06.017417249 IST","172.18.0.3","172.18.0.2","8292","34067","54","8292 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"86","Dec  8, 2024 14:59:06.017428691 IST","172.18.0.2","172.18.0.3","34067","625","58","34067 → 625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"87","Dec  8, 2024 14:59:06.017432187 IST","172.18.0.3","172.18.0.2","625","34067","54","625 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"88","Dec  8, 2024 14:59:06.017443400 IST","172.18.0.2","172.18.0.3","34067","1010","58","34067 → 1010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"89","Dec  8, 2024 14:59:06.017446795 IST","172.18.0.3","172.18.0.2","1010","34067","54","1010 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"90","Dec  8, 2024 14:59:06.017459062 IST","172.18.0.2","172.18.0.3","34067","4004","58","34067 → 4004 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"91","Dec  8, 2024 14:59:06.017462627 IST","172.18.0.3","172.18.0.2","4004","34067","54","4004 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"92","Dec  8, 2024 14:59:06.017474502 IST","172.18.0.2","172.18.0.3","34067","9944","58","34067 → 9944 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"93","Dec  8, 2024 14:59:06.017478223 IST","172.18.0.3","172.18.0.2","9944","34067","54","9944 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"94","Dec  8, 2024 14:59:06.017489598 IST","172.18.0.2","172.18.0.3","34067","7920","58","34067 → 7920 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"95","Dec  8, 2024 14:59:06.017493154 IST","172.18.0.3","172.18.0.2","7920","34067","54","7920 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"96","Dec  8, 2024 14:59:06.017504653 IST","172.18.0.2","172.18.0.3","34067","1063","58","34067 → 1063 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"97","Dec  8, 2024 14:59:06.017508079 IST","172.18.0.3","172.18.0.2","1063","34067","54","1063 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"98","Dec  8, 2024 14:59:06.017519344 IST","172.18.0.2","172.18.0.3","34067","2200","58","34067 → 2200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"99","Dec  8, 2024 14:59:06.017522798 IST","172.18.0.3","172.18.0.2","2200","34067","54","2200 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"100","Dec  8, 2024 14:59:06.017534310 IST","172.18.0.2","172.18.0.3","34067","1310","58","34067 → 1310 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"101","Dec  8, 2024 14:59:06.017537900 IST","172.18.0.3","172.18.0.2","1310","34067","54","1310 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"102","Dec  8, 2024 14:59:06.017549854 IST","172.18.0.2","172.18.0.3","34067","2160","58","34067 → 2160 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"103","Dec  8, 2024 14:59:06.017553587 IST","172.18.0.3","172.18.0.2","2160","34067","54","2160 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"104","Dec  8, 2024 14:59:06.017565802 IST","172.18.0.2","172.18.0.3","34067","2107","58","34067 → 2107 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"105","Dec  8, 2024 14:59:06.017569170 IST","172.18.0.3","172.18.0.2","2107","34067","54","2107 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"106","Dec  8, 2024 14:59:06.017581182 IST","172.18.0.2","172.18.0.3","34067","3000","58","34067 → 3000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"107","Dec  8, 2024 14:59:06.017584815 IST","172.18.0.3","172.18.0.2","3000","34067","54","3000 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"108","Dec  8, 2024 14:59:06.017596769 IST","172.18.0.2","172.18.0.3","34067","406","58","34067 → 406 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"109","Dec  8, 2024 14:59:06.017600429 IST","172.18.0.3","172.18.0.2","406","34067","54","406 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"110","Dec  8, 2024 14:59:06.017614273 IST","172.18.0.2","172.18.0.3","34067","3269","58","34067 → 3269 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"111","Dec  8, 2024 14:59:06.017617843 IST","172.18.0.3","172.18.0.2","3269","34067","54","3269 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"112","Dec  8, 2024 14:59:06.017629830 IST","172.18.0.2","172.18.0.3","34067","1062","58","34067 → 1062 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"113","Dec  8, 2024 14:59:06.017633438 IST","172.18.0.3","172.18.0.2","1062","34067","54","1062 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"114","Dec  8, 2024 14:59:06.017645347 IST","172.18.0.2","172.18.0.3","34067","514","58","34067 → 514 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"115","Dec  8, 2024 14:59:06.017648855 IST","172.18.0.3","172.18.0.2","514","34067","54","514 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"116","Dec  8, 2024 14:59:06.017660514 IST","172.18.0.2","172.18.0.3","34067","1114","58","34067 → 1114 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"117","Dec  8, 2024 14:59:06.017666476 IST","172.18.0.3","172.18.0.2","1114","34067","54","1114 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"118","Dec  8, 2024 14:59:06.017678507 IST","172.18.0.2","172.18.0.3","34067","3268","58","34067 → 3268 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"119","Dec  8, 2024 14:59:06.017681954 IST","172.18.0.3","172.18.0.2","3268","34067","54","3268 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"120","Dec  8, 2024 14:59:06.017693690 IST","172.18.0.2","172.18.0.3","34067","16018","58","34067 → 16018 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"121","Dec  8, 2024 14:59:06.017697345 IST","172.18.0.3","172.18.0.2","16018","34067","54","16018 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"122","Dec  8, 2024 14:59:06.017709132 IST","172.18.0.2","172.18.0.3","34067","13456","58","34067 → 13456 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"123","Dec  8, 2024 14:59:06.017712542 IST","172.18.0.3","172.18.0.2","13456","34067","54","13456 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"124","Dec  8, 2024 14:59:06.017723719 IST","172.18.0.2","172.18.0.3","34067","3017","58","34067 → 3017 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"125","Dec  8, 2024 14:59:06.017727245 IST","172.18.0.3","172.18.0.2","3017","34067","54","3017 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"126","Dec  8, 2024 14:59:06.017740561 IST","172.18.0.2","172.18.0.3","34067","16992","58","34067 → 16992 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"127","Dec  8, 2024 14:59:06.017744113 IST","172.18.0.3","172.18.0.2","16992","34067","54","16992 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"128","Dec  8, 2024 14:59:06.017755895 IST","172.18.0.2","172.18.0.3","34067","30951","58","34067 → 30951 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"129","Dec  8, 2024 14:59:06.017759213 IST","172.18.0.3","172.18.0.2","30951","34067","54","30951 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"130","Dec  8, 2024 14:59:06.017771276 IST","172.18.0.2","172.18.0.3","34067","8383","58","34067 → 8383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"131","Dec  8, 2024 14:59:06.017774837 IST","172.18.0.3","172.18.0.2","8383","34067","54","8383 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"132","Dec  8, 2024 14:59:06.017786561 IST","172.18.0.2","172.18.0.3","34067","999","58","34067 → 999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"133","Dec  8, 2024 14:59:06.017790071 IST","172.18.0.3","172.18.0.2","999","34067","54","999 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"134","Dec  8, 2024 14:59:06.017801346 IST","172.18.0.2","172.18.0.3","34067","1147","58","34067 → 1147 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"135","Dec  8, 2024 14:59:06.017804935 IST","172.18.0.3","172.18.0.2","1147","34067","54","1147 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"136","Dec  8, 2024 14:59:06.017816428 IST","172.18.0.2","172.18.0.3","34067","2399","58","34067 → 2399 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"137","Dec  8, 2024 14:59:06.017819966 IST","172.18.0.3","172.18.0.2","2399","34067","54","2399 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"138","Dec  8, 2024 14:59:06.017831226 IST","172.18.0.2","172.18.0.3","34067","7025","58","34067 → 7025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"139","Dec  8, 2024 14:59:06.017834505 IST","172.18.0.3","172.18.0.2","7025","34067","54","7025 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"140","Dec  8, 2024 14:59:06.017845882 IST","172.18.0.2","172.18.0.3","34067","44501","58","34067 → 44501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"141","Dec  8, 2024 14:59:06.017849312 IST","172.18.0.3","172.18.0.2","44501","34067","54","44501 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"142","Dec  8, 2024 14:59:06.017863289 IST","172.18.0.2","172.18.0.3","34067","2008","58","34067 → 2008 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"143","Dec  8, 2024 14:59:06.017866981 IST","172.18.0.3","172.18.0.2","2008","34067","54","2008 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"144","Dec  8, 2024 14:59:06.017950923 IST","172.18.0.2","172.18.0.3","34067","8443","58","34067 → 8443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"145","Dec  8, 2024 14:59:06.017954635 IST","172.18.0.3","172.18.0.2","8443","34067","54","8443 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"146","Dec  8, 2024 14:59:06.017966443 IST","172.18.0.2","172.18.0.3","34067","1972","58","34067 → 1972 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"147","Dec  8, 2024 14:59:06.017969929 IST","172.18.0.3","172.18.0.2","1972","34067","54","1972 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"148","Dec  8, 2024 14:59:06.017981813 IST","172.18.0.2","172.18.0.3","34067","32785","58","34067 → 32785 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"149","Dec  8, 2024 14:59:06.017986422 IST","172.18.0.3","172.18.0.2","32785","34067","54","32785 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"150","Dec  8, 2024 14:59:06.017998849 IST","172.18.0.2","172.18.0.3","34067","1073","58","34067 → 1073 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"151","Dec  8, 2024 14:59:06.018002533 IST","172.18.0.3","172.18.0.2","1073","34067","54","1073 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"152","Dec  8, 2024 14:59:06.018063173 IST","172.18.0.2","172.18.0.3","34067","51493","58","34067 → 51493 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"153","Dec  8, 2024 14:59:06.018071462 IST","172.18.0.3","172.18.0.2","51493","34067","54","51493 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"154","Dec  8, 2024 14:59:06.018091260 IST","172.18.0.2","172.18.0.3","34067","2121","58","34067 → 2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"155","Dec  8, 2024 14:59:06.018095195 IST","172.18.0.3","172.18.0.2","2121","34067","54","2121 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"156","Dec  8, 2024 14:59:06.018107960 IST","172.18.0.2","172.18.0.3","34067","3766","58","34067 → 3766 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"157","Dec  8, 2024 14:59:06.018111411 IST","172.18.0.3","172.18.0.2","3766","34067","54","3766 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"158","Dec  8, 2024 14:59:06.018123646 IST","172.18.0.2","172.18.0.3","34067","1443","58","34067 → 1443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"159","Dec  8, 2024 14:59:06.018127478 IST","172.18.0.3","172.18.0.2","1443","34067","54","1443 → 34067 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
