frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Info
"1","Dec 16, 2024 14:24:02.794821988 IST",,,,,"42","Who has 172.18.0.3? Tell 172.18.0.2"
"2","Dec 16, 2024 14:24:02.794843873 IST",,,,,"42","172.18.0.3 is at 02:42:ac:12:00:03"
"3","Dec 16, 2024 14:24:02.985068376 IST",,,,,"42","Who has 172.18.0.3? Tell 172.18.0.2"
"4","Dec 16, 2024 14:24:02.985080606 IST",,,,,"42","172.18.0.3 is at 02:42:ac:12:00:03"
"5","Dec 16, 2024 14:24:02.985103052 IST","172.18.0.2","172.18.0.3","39799","445","58","39799 → 445 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"6","Dec 16, 2024 14:24:02.985118339 IST","172.18.0.3","172.18.0.2","445","39799","54","445 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"7","Dec 16, 2024 14:24:02.985139213 IST","172.18.0.2","172.18.0.3","39799","80","58","39799 → 80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"8","Dec 16, 2024 14:24:02.985150668 IST","172.18.0.3","172.18.0.2","80","39799","58","80 → 39799 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"9","Dec 16, 2024 14:24:02.985160572 IST","172.18.0.2","172.18.0.3","39799","80","54","39799 → 80 [RST] Seq=1 Win=0 Len=0"
"10","Dec 16, 2024 14:24:02.985172697 IST","172.18.0.2","172.18.0.3","39799","587","58","39799 → 587 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"11","Dec 16, 2024 14:24:02.985177240 IST","172.18.0.3","172.18.0.2","587","39799","54","587 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"12","Dec 16, 2024 14:24:02.985190186 IST","172.18.0.2","172.18.0.3","39799","53","58","39799 → 53 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"13","Dec 16, 2024 14:24:02.985194015 IST","172.18.0.3","172.18.0.2","53","39799","54","53 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"14","Dec 16, 2024 14:24:02.985207055 IST","172.18.0.2","172.18.0.3","39799","1025","58","39799 → 1025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"15","Dec 16, 2024 14:24:02.985210682 IST","172.18.0.3","172.18.0.2","1025","39799","54","1025 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"16","Dec 16, 2024 14:24:02.985222216 IST","172.18.0.2","172.18.0.3","39799","3306","58","39799 → 3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"17","Dec 16, 2024 14:24:02.985225919 IST","172.18.0.3","172.18.0.2","3306","39799","54","3306 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"18","Dec 16, 2024 14:24:02.985237566 IST","172.18.0.2","172.18.0.3","39799","113","58","39799 → 113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"19","Dec 16, 2024 14:24:02.985241240 IST","172.18.0.3","172.18.0.2","113","39799","54","113 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"20","Dec 16, 2024 14:24:02.985253020 IST","172.18.0.2","172.18.0.3","39799","3389","58","39799 → 3389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"21","Dec 16, 2024 14:24:02.985256575 IST","172.18.0.3","172.18.0.2","3389","39799","54","3389 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"22","Dec 16, 2024 14:24:02.985267949 IST","172.18.0.2","172.18.0.3","39799","993","58","39799 → 993 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"23","Dec 16, 2024 14:24:02.985271331 IST","172.18.0.3","172.18.0.2","993","39799","54","993 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"24","Dec 16, 2024 14:24:02.985282676 IST","172.18.0.2","172.18.0.3","39799","25","58","39799 → 25 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"25","Dec 16, 2024 14:24:02.985286264 IST","172.18.0.3","172.18.0.2","25","39799","54","25 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"26","Dec 16, 2024 14:24:02.985342466 IST","172.18.0.2","172.18.0.3","39799","143","58","39799 → 143 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"27","Dec 16, 2024 14:24:02.985346614 IST","172.18.0.3","172.18.0.2","143","39799","54","143 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"28","Dec 16, 2024 14:24:02.985358586 IST","172.18.0.2","172.18.0.3","39799","5900","58","39799 → 5900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"29","Dec 16, 2024 14:24:02.985362225 IST","172.18.0.3","172.18.0.2","5900","39799","54","5900 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"30","Dec 16, 2024 14:24:02.985373137 IST","172.18.0.2","172.18.0.3","39799","23","58","39799 → 23 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"31","Dec 16, 2024 14:24:02.985377306 IST","172.18.0.3","172.18.0.2","23","39799","54","23 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"32","Dec 16, 2024 14:24:02.985391288 IST","172.18.0.2","172.18.0.3","39799","110","58","39799 → 110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"33","Dec 16, 2024 14:24:02.985461089 IST","172.18.0.3","172.18.0.2","110","39799","54","110 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"34","Dec 16, 2024 14:24:02.985491810 IST","172.18.0.2","172.18.0.3","39799","443","58","39799 → 443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"35","Dec 16, 2024 14:24:02.985497461 IST","172.18.0.3","172.18.0.2","443","39799","54","443 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"36","Dec 16, 2024 14:24:02.985510822 IST","172.18.0.2","172.18.0.3","39799","8080","58","39799 → 8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"37","Dec 16, 2024 14:24:02.985514750 IST","172.18.0.3","172.18.0.2","8080","39799","54","8080 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"38","Dec 16, 2024 14:24:02.985533123 IST","172.18.0.2","172.18.0.3","39799","21","58","39799 → 21 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"39","Dec 16, 2024 14:24:02.985537600 IST","172.18.0.3","172.18.0.2","21","39799","54","21 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"40","Dec 16, 2024 14:24:02.985550028 IST","172.18.0.2","172.18.0.3","39799","256","58","39799 → 256 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"41","Dec 16, 2024 14:24:02.985553700 IST","172.18.0.3","172.18.0.2","256","39799","54","256 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"42","Dec 16, 2024 14:24:02.985565127 IST","172.18.0.2","172.18.0.3","39799","554","58","39799 → 554 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"43","Dec 16, 2024 14:24:02.985568732 IST","172.18.0.3","172.18.0.2","554","39799","54","554 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"44","Dec 16, 2024 14:24:02.985579788 IST","172.18.0.2","172.18.0.3","39799","1720","58","39799 → 1720 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"45","Dec 16, 2024 14:24:02.985583282 IST","172.18.0.3","172.18.0.2","1720","39799","54","1720 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"46","Dec 16, 2024 14:24:02.985595037 IST","172.18.0.2","172.18.0.3","39799","22","58","39799 → 22 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"47","Dec 16, 2024 14:24:02.985598610 IST","172.18.0.3","172.18.0.2","22","39799","54","22 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"48","Dec 16, 2024 14:24:02.985609889 IST","172.18.0.2","172.18.0.3","39799","111","58","39799 → 111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"49","Dec 16, 2024 14:24:02.985613325 IST","172.18.0.3","172.18.0.2","111","39799","54","111 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"50","Dec 16, 2024 14:24:02.985624523 IST","172.18.0.2","172.18.0.3","39799","995","58","39799 → 995 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"51","Dec 16, 2024 14:24:02.985627895 IST","172.18.0.3","172.18.0.2","995","39799","54","995 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"52","Dec 16, 2024 14:24:02.985639116 IST","172.18.0.2","172.18.0.3","39799","1723","58","39799 → 1723 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"53","Dec 16, 2024 14:24:02.985642529 IST","172.18.0.3","172.18.0.2","1723","39799","54","1723 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"54","Dec 16, 2024 14:24:02.985653909 IST","172.18.0.2","172.18.0.3","39799","139","58","39799 → 139 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"55","Dec 16, 2024 14:24:02.985657189 IST","172.18.0.3","172.18.0.2","139","39799","54","139 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"56","Dec 16, 2024 14:24:02.985668765 IST","172.18.0.2","172.18.0.3","39799","199","58","39799 → 199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"57","Dec 16, 2024 14:24:02.985672190 IST","172.18.0.3","172.18.0.2","199","39799","54","199 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"58","Dec 16, 2024 14:24:02.985684439 IST","172.18.0.2","172.18.0.3","39799","135","58","39799 → 135 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"59","Dec 16, 2024 14:24:02.985687960 IST","172.18.0.3","172.18.0.2","135","39799","54","135 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"60","Dec 16, 2024 14:24:02.985750534 IST","172.18.0.2","172.18.0.3","39799","8888","58","39799 → 8888 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"61","Dec 16, 2024 14:24:02.985794234 IST","172.18.0.3","172.18.0.2","8888","39799","54","8888 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"62","Dec 16, 2024 14:24:02.985857938 IST","172.18.0.2","172.18.0.3","39799","1057","58","39799 → 1057 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"63","Dec 16, 2024 14:24:02.985865005 IST","172.18.0.3","172.18.0.2","1057","39799","54","1057 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"64","Dec 16, 2024 14:24:02.985883103 IST","172.18.0.2","172.18.0.3","39799","27352","58","39799 → 27352 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"65","Dec 16, 2024 14:24:02.985886902 IST","172.18.0.3","172.18.0.2","27352","39799","54","27352 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"66","Dec 16, 2024 14:24:02.985953639 IST","172.18.0.2","172.18.0.3","39799","1137","58","39799 → 1137 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"67","Dec 16, 2024 14:24:02.985957616 IST","172.18.0.3","172.18.0.2","1137","39799","54","1137 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"68","Dec 16, 2024 14:24:02.985969848 IST","172.18.0.2","172.18.0.3","39799","5925","58","39799 → 5925 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"69","Dec 16, 2024 14:24:02.985973424 IST","172.18.0.3","172.18.0.2","5925","39799","54","5925 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"70","Dec 16, 2024 14:24:02.985985221 IST","172.18.0.2","172.18.0.3","39799","545","58","39799 → 545 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"71","Dec 16, 2024 14:24:02.985988808 IST","172.18.0.3","172.18.0.2","545","39799","54","545 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"72","Dec 16, 2024 14:24:02.986000262 IST","172.18.0.2","172.18.0.3","39799","1166","58","39799 → 1166 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"73","Dec 16, 2024 14:24:02.986003735 IST","172.18.0.3","172.18.0.2","1166","39799","54","1166 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"74","Dec 16, 2024 14:24:02.986015163 IST","172.18.0.2","172.18.0.3","39799","16000","58","39799 → 16000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"75","Dec 16, 2024 14:24:02.986019737 IST","172.18.0.3","172.18.0.2","16000","39799","54","16000 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"76","Dec 16, 2024 14:24:02.986032044 IST","172.18.0.2","172.18.0.3","39799","2222","58","39799 → 2222 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"77","Dec 16, 2024 14:24:02.986035506 IST","172.18.0.3","172.18.0.2","2222","39799","54","2222 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"78","Dec 16, 2024 14:24:02.986046857 IST","172.18.0.2","172.18.0.3","39799","11111","58","39799 → 11111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"79","Dec 16, 2024 14:24:02.986050471 IST","172.18.0.3","172.18.0.2","11111","39799","54","11111 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"80","Dec 16, 2024 14:24:02.986062721 IST","172.18.0.2","172.18.0.3","39799","8194","58","39799 → 8194 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"81","Dec 16, 2024 14:24:02.986066311 IST","172.18.0.3","172.18.0.2","8194","39799","54","8194 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"82","Dec 16, 2024 14:24:02.986077787 IST","172.18.0.2","172.18.0.3","39799","20005","58","39799 → 20005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"83","Dec 16, 2024 14:24:02.986081265 IST","172.18.0.3","172.18.0.2","20005","39799","54","20005 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"84","Dec 16, 2024 14:24:02.986092321 IST","172.18.0.2","172.18.0.3","39799","1067","58","39799 → 1067 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"85","Dec 16, 2024 14:24:02.986095739 IST","172.18.0.3","172.18.0.2","1067","39799","54","1067 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"86","Dec 16, 2024 14:24:02.986107093 IST","172.18.0.2","172.18.0.3","39799","4129","58","39799 → 4129 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"87","Dec 16, 2024 14:24:02.986110521 IST","172.18.0.3","172.18.0.2","4129","39799","54","4129 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"88","Dec 16, 2024 14:24:02.986121652 IST","172.18.0.2","172.18.0.3","39799","544","58","39799 → 544 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"89","Dec 16, 2024 14:24:02.986124984 IST","172.18.0.3","172.18.0.2","544","39799","54","544 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"90","Dec 16, 2024 14:24:02.986182987 IST","172.18.0.2","172.18.0.3","39799","7938","58","39799 → 7938 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"91","Dec 16, 2024 14:24:02.986218419 IST","172.18.0.3","172.18.0.2","7938","39799","54","7938 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"92","Dec 16, 2024 14:24:02.986249447 IST","172.18.0.2","172.18.0.3","39799","32781","58","39799 → 32781 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"93","Dec 16, 2024 14:24:02.986254351 IST","172.18.0.3","172.18.0.2","32781","39799","54","32781 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"94","Dec 16, 2024 14:24:02.986267480 IST","172.18.0.2","172.18.0.3","39799","54045","58","39799 → 54045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"95","Dec 16, 2024 14:24:02.986271395 IST","172.18.0.3","172.18.0.2","54045","39799","54","54045 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"96","Dec 16, 2024 14:24:02.986283469 IST","172.18.0.2","172.18.0.3","39799","5902","58","39799 → 5902 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"97","Dec 16, 2024 14:24:02.986286965 IST","172.18.0.3","172.18.0.2","5902","39799","54","5902 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"98","Dec 16, 2024 14:24:02.986298291 IST","172.18.0.2","172.18.0.3","39799","1594","58","39799 → 1594 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"99","Dec 16, 2024 14:24:02.986302916 IST","172.18.0.3","172.18.0.2","1594","39799","54","1594 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"100","Dec 16, 2024 14:24:02.986353433 IST","172.18.0.2","172.18.0.3","39799","2068","58","39799 → 2068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"101","Dec 16, 2024 14:24:02.986361712 IST","172.18.0.3","172.18.0.2","2068","39799","54","2068 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"102","Dec 16, 2024 14:24:02.986381154 IST","172.18.0.2","172.18.0.3","39799","902","58","39799 → 902 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"103","Dec 16, 2024 14:24:02.986385126 IST","172.18.0.3","172.18.0.2","902","39799","54","902 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"104","Dec 16, 2024 14:24:02.986398081 IST","172.18.0.2","172.18.0.3","39799","1038","58","39799 → 1038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"105","Dec 16, 2024 14:24:02.986402021 IST","172.18.0.3","172.18.0.2","1038","39799","54","1038 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"106","Dec 16, 2024 14:24:02.986414328 IST","172.18.0.2","172.18.0.3","39799","109","58","39799 → 109 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"107","Dec 16, 2024 14:24:02.986417640 IST","172.18.0.3","172.18.0.2","109","39799","54","109 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"108","Dec 16, 2024 14:24:02.986428918 IST","172.18.0.2","172.18.0.3","39799","5904","58","39799 → 5904 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"109","Dec 16, 2024 14:24:02.986432469 IST","172.18.0.3","172.18.0.2","5904","39799","54","5904 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"110","Dec 16, 2024 14:24:02.986443618 IST","172.18.0.2","172.18.0.3","39799","1782","58","39799 → 1782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"111","Dec 16, 2024 14:24:02.986447198 IST","172.18.0.3","172.18.0.2","1782","39799","54","1782 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"112","Dec 16, 2024 14:24:02.986459203 IST","172.18.0.2","172.18.0.3","39799","32775","58","39799 → 32775 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"113","Dec 16, 2024 14:24:02.986462859 IST","172.18.0.3","172.18.0.2","32775","39799","54","32775 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"114","Dec 16, 2024 14:24:02.986473811 IST","172.18.0.2","172.18.0.3","39799","10243","58","39799 → 10243 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"115","Dec 16, 2024 14:24:02.986477448 IST","172.18.0.3","172.18.0.2","10243","39799","54","10243 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"116","Dec 16, 2024 14:24:02.986489432 IST","172.18.0.2","172.18.0.3","39799","20221","58","39799 → 20221 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"117","Dec 16, 2024 14:24:02.986493458 IST","172.18.0.3","172.18.0.2","20221","39799","54","20221 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"118","Dec 16, 2024 14:24:02.986506512 IST","172.18.0.2","172.18.0.3","39799","1044","58","39799 → 1044 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"119","Dec 16, 2024 14:24:02.986510170 IST","172.18.0.3","172.18.0.2","1044","39799","54","1044 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"120","Dec 16, 2024 14:24:02.986521907 IST","172.18.0.2","172.18.0.3","39799","3005","58","39799 → 3005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"121","Dec 16, 2024 14:24:02.986525647 IST","172.18.0.3","172.18.0.2","3005","39799","54","3005 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"122","Dec 16, 2024 14:24:02.986537533 IST","172.18.0.2","172.18.0.3","39799","9998","58","39799 → 9998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"123","Dec 16, 2024 14:24:02.986540936 IST","172.18.0.3","172.18.0.2","9998","39799","54","9998 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"124","Dec 16, 2024 14:24:02.986552421 IST","172.18.0.2","172.18.0.3","39799","1100","58","39799 → 1100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"125","Dec 16, 2024 14:24:02.986556156 IST","172.18.0.3","172.18.0.2","1100","39799","54","1100 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"126","Dec 16, 2024 14:24:02.986567478 IST","172.18.0.2","172.18.0.3","39799","50000","58","39799 → 50000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"127","Dec 16, 2024 14:24:02.986611996 IST","172.18.0.3","172.18.0.2","50000","39799","54","50000 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"128","Dec 16, 2024 14:24:02.986644869 IST","172.18.0.2","172.18.0.3","39799","1072","58","39799 → 1072 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"129","Dec 16, 2024 14:24:02.986650520 IST","172.18.0.3","172.18.0.2","1072","39799","54","1072 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"130","Dec 16, 2024 14:24:02.986663712 IST","172.18.0.2","172.18.0.3","39799","44176","58","39799 → 44176 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"131","Dec 16, 2024 14:24:02.986667317 IST","172.18.0.3","172.18.0.2","44176","39799","54","44176 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"132","Dec 16, 2024 14:24:02.986678890 IST","172.18.0.2","172.18.0.3","39799","1186","58","39799 → 1186 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"133","Dec 16, 2024 14:24:02.986682701 IST","172.18.0.3","172.18.0.2","1186","39799","54","1186 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"134","Dec 16, 2024 14:24:02.986694009 IST","172.18.0.2","172.18.0.3","39799","8011","58","39799 → 8011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"135","Dec 16, 2024 14:24:02.986697706 IST","172.18.0.3","172.18.0.2","8011","39799","54","8011 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"136","Dec 16, 2024 14:24:02.986709014 IST","172.18.0.2","172.18.0.3","39799","2002","58","39799 → 2002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"137","Dec 16, 2024 14:24:02.986712454 IST","172.18.0.3","172.18.0.2","2002","39799","54","2002 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"138","Dec 16, 2024 14:24:02.986776089 IST","172.18.0.2","172.18.0.3","39799","5999","58","39799 → 5999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"139","Dec 16, 2024 14:24:02.986782528 IST","172.18.0.3","172.18.0.2","5999","39799","54","5999 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"140","Dec 16, 2024 14:24:02.986796851 IST","172.18.0.2","172.18.0.3","39799","1169","58","39799 → 1169 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"141","Dec 16, 2024 14:24:02.986802045 IST","172.18.0.3","172.18.0.2","1169","39799","54","1169 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"142","Dec 16, 2024 14:24:02.986814769 IST","172.18.0.2","172.18.0.3","39799","3546","58","39799 → 3546 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"143","Dec 16, 2024 14:24:02.986818835 IST","172.18.0.3","172.18.0.2","3546","39799","54","3546 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"144","Dec 16, 2024 14:24:02.986830520 IST","172.18.0.2","172.18.0.3","39799","6666","58","39799 → 6666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"145","Dec 16, 2024 14:24:02.986834255 IST","172.18.0.3","172.18.0.2","6666","39799","54","6666 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"146","Dec 16, 2024 14:24:02.986930659 IST","172.18.0.2","172.18.0.3","39799","5555","58","39799 → 5555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"147","Dec 16, 2024 14:24:02.986934782 IST","172.18.0.3","172.18.0.2","5555","39799","54","5555 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"148","Dec 16, 2024 14:24:02.986947172 IST","172.18.0.2","172.18.0.3","39799","6101","58","39799 → 6101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"149","Dec 16, 2024 14:24:02.986950659 IST","172.18.0.3","172.18.0.2","6101","39799","54","6101 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"150","Dec 16, 2024 14:24:02.986964805 IST","172.18.0.2","172.18.0.3","39799","5226","58","39799 → 5226 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"151","Dec 16, 2024 14:24:02.986968438 IST","172.18.0.3","172.18.0.2","5226","39799","54","5226 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"152","Dec 16, 2024 14:24:02.986979914 IST","172.18.0.2","172.18.0.3","39799","1112","58","39799 → 1112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"153","Dec 16, 2024 14:24:02.986983990 IST","172.18.0.3","172.18.0.2","1112","39799","54","1112 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"154","Dec 16, 2024 14:24:02.986995944 IST","172.18.0.2","172.18.0.3","39799","5087","58","39799 → 5087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"155","Dec 16, 2024 14:24:02.986999567 IST","172.18.0.3","172.18.0.2","5087","39799","54","5087 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"156","Dec 16, 2024 14:24:02.987012538 IST","172.18.0.2","172.18.0.3","39799","2525","58","39799 → 2525 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"157","Dec 16, 2024 14:24:02.987016157 IST","172.18.0.3","172.18.0.2","2525","39799","54","2525 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"158","Dec 16, 2024 14:24:02.987027396 IST","172.18.0.2","172.18.0.3","39799","1076","58","39799 → 1076 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"159","Dec 16, 2024 14:24:02.987031056 IST","172.18.0.3","172.18.0.2","1076","39799","54","1076 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"160","Dec 16, 2024 14:24:02.987042906 IST","172.18.0.2","172.18.0.3","39799","1183","58","39799 → 1183 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
